Column,Code,Class,Label
indi_pt, LARYNGOONYCHOCUTANEOUS SYNDROME ,OMIM:608118, LARYNGOONYCHOCUTANEOUS SYNDROME 
indi_pt, LATE-ONSET RETINAL DEGENERATION ,OMIM:608118, LATE-ONSET RETINAL DEGENERATION 
indi_pt, LATERAL MENINGOCELE SYNDROME ,OMIM:608118, LATERAL MENINGOCELE SYNDROME 
indi_pt, LATHOSTEROLOSIS ,OMIM:608118, LATHOSTEROLOSIS 
indi_pt, LAURENCE-MOON SYNDROME ,OMIM:608118, LAURENCE-MOON SYNDROME 
indi_pt, LAURIN-SANDROW SYNDROME ,OMIM:608118, LAURIN-SANDROW SYNDROME 
indi_pt, LEBER CONGENITAL AMAUROSIS ,OMIM:608118, LEBER CONGENITAL AMAUROSIS 
indi_pt, LEBER OPTIC ATROPHY ,OMIM:608118, LEBER OPTIC ATROPHY 
indi_pt, LEBER OPTIC ATROPHY AND DYSTONIA ,OMIM:608118, LEBER OPTIC ATROPHY AND DYSTONIA 
indi_pt, LECITHIN:CHOLESTEROL ACYLTRANSFERASE DEFICIENCY ,OMIM:608118, LECITHIN:CHOLESTEROL ACYLTRANSFERASE DEFICIENCY 
indi_pt, LECTIN COMPLEMENT ACTIVATION PATHWAY DEFECTS ,OMIM:608118, LECTIN COMPLEMENT ACTIVATION PATHWAY DEFECTS 
indi_pt, LEFT VENTRICULAR NONCOMPACTION ,OMIM:608118, LEFT VENTRICULAR NONCOMPACTION 
indi_pt, LEGG-CALVE-PERTHES DISEASE ,OMIM:608118, LEGG-CALVE-PERTHES DISEASE 
indi_pt," LEGIONNAIRE DISEASE, SUSCEPTIBILITY TO ",OMIM:608118," LEGIONNAIRE DISEASE, SUSCEPTIBILITY TO "
indi_pt, LEGIUS SYNDROME ,OMIM:608118, LEGIUS SYNDROME 
indi_pt, LEIGH SYNDROME ,OMIM:608118, LEIGH SYNDROME 
indi_pt," LEIGH SYNDROME, FRENCH CANADIAN TYPE ",OMIM:608118," LEIGH SYNDROME, FRENCH CANADIAN TYPE "
indi_pt," LEIOMYOMA, UTERINE ",OMIM:608118," LEIOMYOMA, UTERINE "
indi_pt, LENZ-MAJEWSKI HYPEROSTOTIC DWARFISM ,OMIM:608118, LENZ-MAJEWSKI HYPEROSTOTIC DWARFISM 
indi_pt, LEOPARD SYNDROME ,OMIM:608118, LEOPARD SYNDROME 
indi_pt," LEPROSY, SUSCEPTIBILITY TO, 2 ",OMIM:608118," LEPROSY, SUSCEPTIBILITY TO, 2 "
indi_pt," LEPROSY, SUSCEPTIBILITY TO, 3 ",OMIM:608118," LEPROSY, SUSCEPTIBILITY TO, 3 "
indi_pt," LEPROSY, SUSCEPTIBILITY TO, 4 ",OMIM:608118," LEPROSY, SUSCEPTIBILITY TO, 4 "
indi_pt," LEPROSY, SUSCEPTIBILITY TO, 5 ",OMIM:608118," LEPROSY, SUSCEPTIBILITY TO, 5 "
indi_pt, LEPTIN DEFICIENCY OR DYSFUNCTION ,OMIM:608118, LEPTIN DEFICIENCY OR DYSFUNCTION 
indi_pt, LEPTIN RECEPTOR DEFICIENCY ,OMIM:608118, LEPTIN RECEPTOR DEFICIENCY 
indi_pt, LERI-WEILL DYSCHONDROSTEOSIS ,OMIM:608118, LERI-WEILL DYSCHONDROSTEOSIS 
indi_pt, LESCH-NYHAN SYNDROME ,OMIM:608118, LESCH-NYHAN SYNDROME 
indi_pt, LETHAL ARTHROGRYPOSIS WITH ANTERIOR HORN CELL DISEASE ,OMIM:608118, LETHAL ARTHROGRYPOSIS WITH ANTERIOR HORN CELL DISEASE 
indi_pt, LETHAL CONGENITAL CONTRACTURE SYNDROME ,OMIM:608118, LETHAL CONGENITAL CONTRACTURE SYNDROME 
indi_pt," LEUKEMIA, ACUTE LYMPHOBLASTIC ",OMIM:608118," LEUKEMIA, ACUTE LYMPHOBLASTIC "
indi_pt," LEUKEMIA, ACUTE LYMPHOBLASTIC, SUSCEPTIBILITY TO, 3 ",OMIM:608118," LEUKEMIA, ACUTE LYMPHOBLASTIC, SUSCEPTIBILITY TO, 3 "
indi_pt," LEUKEMIA, ACUTE MYELOID ",OMIM:608118," LEUKEMIA, ACUTE MYELOID "
indi_pt," LEUKEMIA, CHRONIC MYELOID ",OMIM:608118," LEUKEMIA, CHRONIC MYELOID "
indi_pt," LEUKOCYTE ADHESION DEFICIENCY, TYPE I ",OMIM:608118," LEUKOCYTE ADHESION DEFICIENCY, TYPE I "
indi_pt," LEUKOCYTE ADHESION DEFICIENCY, TYPE III ",OMIM:608118," LEUKOCYTE ADHESION DEFICIENCY, TYPE III "
indi_pt, LEUKODYSTROPHY AND ACQUIRED MICROCEPHALY WITH OR WITHOUT DYSTONIA ,OMIM:608118, LEUKODYSTROPHY AND ACQUIRED MICROCEPHALY WITH OR WITHOUT DYSTONIA 
indi_pt," LEUKODYSTROPHY, DEMYELINATING, ADULT-ONSET, AUTOSOMAL DOMINANT ",OMIM:608118," LEUKODYSTROPHY, DEMYELINATING, ADULT-ONSET, AUTOSOMAL DOMINANT "
indi_pt," LEUKODYSTROPHY, HYPOMYELINATING ",OMIM:608118," LEUKODYSTROPHY, HYPOMYELINATING "
indi_pt, LEUKOENCEPHALOPATHY WITH ATAXIA ,OMIM:608118, LEUKOENCEPHALOPATHY WITH ATAXIA 
indi_pt, LEUKOENCEPHALOPATHY WITH BRAINSTEM AND SPINAL CORD INVOLVEMENT AND LACTATE ELEVATION ,OMIM:608118, LEUKOENCEPHALOPATHY WITH BRAINSTEM AND SPINAL CORD INVOLVEMENT AND LACTATE ELEVATION 
indi_pt, LEUKOENCEPHALOPATHY WITH DYSTONIA AND MOTOR NEUROPATHY ,OMIM:608118, LEUKOENCEPHALOPATHY WITH DYSTONIA AND MOTOR NEUROPATHY 
indi_pt, LEUKOENCEPHALOPATHY WITH VANISHING WHITE MATTER ,OMIM:608118, LEUKOENCEPHALOPATHY WITH VANISHING WHITE MATTER 
indi_pt," LEUKOENCEPHALOPATHY, CYSTIC, WITHOUT MEGALENCEPHALY ",OMIM:608118," LEUKOENCEPHALOPATHY, CYSTIC, WITHOUT MEGALENCEPHALY "
indi_pt," LEUKOENCEPHALOPATHY, HEREDITARY DIFFUSE, WITH SPHEROIDS ",OMIM:608118," LEUKOENCEPHALOPATHY, HEREDITARY DIFFUSE, WITH SPHEROIDS "
indi_pt," LEUKOENCEPHALOPATHY, MEGALENCEPHALIC ",OMIM:608118," LEUKOENCEPHALOPATHY, MEGALENCEPHALIC "
indi_pt," LEUKOENCEPHALOPATHY, PROGRESSIVE, WITH OVARIAN FAILURE ",OMIM:608118," LEUKOENCEPHALOPATHY, PROGRESSIVE, WITH OVARIAN FAILURE "
indi_pt, LEUKOTRIENE C4 SYNTHASE DEFICIENCY ,OMIM:608118, LEUKOTRIENE C4 SYNTHASE DEFICIENCY 
indi_pt," LEYDIG CELL HYPOPLASIA, TYPE I ",OMIM:608118," LEYDIG CELL HYPOPLASIA, TYPE I "
indi_pt, LI-FRAUMENI SYNDROME ,OMIM:608118, LI-FRAUMENI SYNDROME 
indi_pt, LICHTENSTEIN-KNORR SYNDROME ,OMIM:608118, LICHTENSTEIN-KNORR SYNDROME 
indi_pt, LIDDLE SYNDROME ,OMIM:608118, LIDDLE SYNDROME 
indi_pt, LIEBENBERG SYNDROME ,OMIM:608118, LIEBENBERG SYNDROME 
indi_pt, LIG4 SYNDROME ,OMIM:608118, LIG4 SYNDROME 
indi_pt, LIMB-MAMMARY SYNDROME ,OMIM:608118, LIMB-MAMMARY SYNDROME 
indi_pt, LINEAR SKIN DEFECTS WITH MULTIPLE CONGENITAL ANOMALIES ,OMIM:608118, LINEAR SKIN DEFECTS WITH MULTIPLE CONGENITAL ANOMALIES 
indi_pt," LIPASE DEFICIENCY, COMBINED ",OMIM:608118," LIPASE DEFICIENCY, COMBINED "
indi_pt," LIPODYSTROPHY, CONGENITAL GENERALIZED ",OMIM:608118," LIPODYSTROPHY, CONGENITAL GENERALIZED "
indi_pt," LIPODYSTROPHY, FAMILIAL PARTIAL ",OMIM:608118," LIPODYSTROPHY, FAMILIAL PARTIAL "
indi_pt," LIPODYSTROPHY, PARTIAL, ACQUIRED, SUSCEPTIBILITY TO ",OMIM:608118," LIPODYSTROPHY, PARTIAL, ACQUIRED, SUSCEPTIBILITY TO "
indi_pt, LIPOID CONGENITAL ADRENAL HYPERPLASIA ,OMIM:608118, LIPOID CONGENITAL ADRENAL HYPERPLASIA 
indi_pt, LIPOID PROTEINOSIS OF URBACH AND WIETHE ,OMIM:608118, LIPOID PROTEINOSIS OF URBACH AND WIETHE 
indi_pt, LIPOPROTEIN GLOMERULOPATHY ,OMIM:608118, LIPOPROTEIN GLOMERULOPATHY 
indi_pt, LIPOYLTRANSFERASE 1 DEFICIENCY ,OMIM:608118, LIPOYLTRANSFERASE 1 DEFICIENCY 
indi_pt, LISSENCEPHALY ,OMIM:608118, LISSENCEPHALY 
indi_pt, LISSENCEPHALY 4 ,OMIM:608118, LISSENCEPHALY 4 
indi_pt," LIVER FAILURE, INFANTILE, TRANSIENT ",OMIM:608118," LIVER FAILURE, INFANTILE, TRANSIENT "
indi_pt, LOEYS-DIETZ SYNDROME ,OMIM:608118, LOEYS-DIETZ SYNDROME 
indi_pt, LONG QT SYNDROME ,OMIM:608118, LONG QT SYNDROME 
indi_pt, LONG-CHAIN 3-HYDROXYACYL-COA DEHYDROGENASE DEFICIENCY ,OMIM:608118, LONG-CHAIN 3-HYDROXYACYL-COA DEHYDROGENASE DEFICIENCY 
indi_pt, LOW DENSITY LIPOPROTEIN CHOLESTEROL LEVEL QUANTITATIVE TRAIT LOCUS 6 ,OMIM:608118, LOW DENSITY LIPOPROTEIN CHOLESTEROL LEVEL QUANTITATIVE TRAIT LOCUS 6 
indi_pt, LOWE OCULOCEREBRORENAL SYNDROME ,OMIM:608118, LOWE OCULOCEREBRORENAL SYNDROME 
indi_pt, LUJAN-FRYNS SYNDROME ,OMIM:608118, LUJAN-FRYNS SYNDROME 
indi_pt, LUNG CANCER ,OMIM:608118, LUNG CANCER 
indi_pt, LUSCAN-LUMISH SYNDROME ,OMIM:608118, LUSCAN-LUMISH SYNDROME 
indi_pt, LUTHERAN NULL ,OMIM:608118, LUTHERAN NULL 
indi_pt, LYMPHANGIOLEIOMYOMATOSIS ,OMIM:608118, LYMPHANGIOLEIOMYOMATOSIS 
indi_pt," LYMPHEDEMA, HEREDITARY ",OMIM:608118," LYMPHEDEMA, HEREDITARY "
indi_pt," LYMPHEDEMA, HEREDITARY, III ",OMIM:608118," LYMPHEDEMA, HEREDITARY, III "
indi_pt," LYMPHEDEMA, PRIMARY, WITH MYELODYSPLASIA ",OMIM:608118," LYMPHEDEMA, PRIMARY, WITH MYELODYSPLASIA "
indi_pt, LYMPHEDEMA-DISTICHIASIS SYNDROME ,OMIM:608118, LYMPHEDEMA-DISTICHIASIS SYNDROME 
indi_pt," LYMPHOMA, HODGKIN, CLASSIC ",OMIM:608118," LYMPHOMA, HODGKIN, CLASSIC "
indi_pt," LYMPHOMA, MUCOSA-ASSOCIATED LYMPHOID TYPE ",OMIM:608118," LYMPHOMA, MUCOSA-ASSOCIATED LYMPHOID TYPE "
indi_pt," LYMPHOMA, NON-HODGKIN, FAMILIAL ",OMIM:608118," LYMPHOMA, NON-HODGKIN, FAMILIAL "
indi_pt, LYMPHOPROLIFERATIVE SYNDROME ,OMIM:608118, LYMPHOPROLIFERATIVE SYNDROME 
indi_pt, LYSINURIC PROTEIN INTOLERANCE ,OMIM:608118, LYSINURIC PROTEIN INTOLERANCE 
indi_pt, LYSOSOMAL ACID LIPASE DEFICIENCY ,OMIM:608118, LYSOSOMAL ACID LIPASE DEFICIENCY 
indi_pt, MACROCEPHALY AND EPILEPTIC ENCEPHALOPATHY ,OMIM:608118, MACROCEPHALY AND EPILEPTIC ENCEPHALOPATHY 
indi_pt," MACROCEPHALY, MACROSOMIA, AND FACIAL DYSMORPHISM SYNDROME ",OMIM:608118," MACROCEPHALY, MACROSOMIA, AND FACIAL DYSMORPHISM SYNDROME "
indi_pt, MACROCEPHALY/AUTISM SYNDROME ,OMIM:608118, MACROCEPHALY/AUTISM SYNDROME 
indi_pt," MACROCEPHALY/MEGALENCEPHALY SYNDROME, AUTOSOMAL RECESSIVE ",OMIM:608118," MACROCEPHALY/MEGALENCEPHALY SYNDROME, AUTOSOMAL RECESSIVE "
indi_pt," MACROGLOBULINEMIA, WALDENSTROM, SUSCEPTIBILITY TO, 1 ",OMIM:608118," MACROGLOBULINEMIA, WALDENSTROM, SUSCEPTIBILITY TO, 1 "
indi_pt, MACROTHROMBOCYTOPENIA AND PROGRESSIVE SENSORINEURAL DEAFNESS ,OMIM:608118, MACROTHROMBOCYTOPENIA AND PROGRESSIVE SENSORINEURAL DEAFNESS 
indi_pt," MACROTHROMBOCYTOPENIA, AUTOSOMAL DOMINANT, TUBB1-RELATED ",OMIM:608118," MACROTHROMBOCYTOPENIA, AUTOSOMAL DOMINANT, TUBB1-RELATED "
indi_pt, MACS SYNDROME ,OMIM:608118, MACS SYNDROME 
indi_pt," MACULAR DEGENERATION, AGE-RELATED ",OMIM:608118," MACULAR DEGENERATION, AGE-RELATED "
indi_pt," MACULAR DEGENERATION, EARLY-ONSET ",OMIM:608118," MACULAR DEGENERATION, EARLY-ONSET "
indi_pt," MACULAR DEGENERATION, X-LINKED ATROPHIC ",OMIM:608118," MACULAR DEGENERATION, X-LINKED ATROPHIC "
indi_pt, MACULAR DYSTROPHY WITH CENTRAL CONE INVOLVEMENT ,OMIM:608118, MACULAR DYSTROPHY WITH CENTRAL CONE INVOLVEMENT 
indi_pt," MACULAR DYSTROPHY, CONCENTRIC ANNULAR ",OMIM:608118," MACULAR DYSTROPHY, CONCENTRIC ANNULAR "
indi_pt," MACULAR DYSTROPHY, CORNEAL ",OMIM:608118," MACULAR DYSTROPHY, CORNEAL "
indi_pt," MACULAR DYSTROPHY, PATTERNED ",OMIM:608118," MACULAR DYSTROPHY, PATTERNED "
indi_pt," MACULAR DYSTROPHY, RETINAL, 1, NORTH CAROLINA TYPE ",OMIM:608118," MACULAR DYSTROPHY, RETINAL, 1, NORTH CAROLINA TYPE "
indi_pt," MACULAR DYSTROPHY, RETINAL, 2 ",OMIM:608118," MACULAR DYSTROPHY, RETINAL, 2 "
indi_pt," MACULAR DYSTROPHY, VITELLIFORM ",OMIM:608118," MACULAR DYSTROPHY, VITELLIFORM "
indi_pt, MAJEED SYNDROME ,OMIM:608118, MAJEED SYNDROME 
indi_pt, MAJOR AFFECTIVE DISORDER 7 ,OMIM:608118, MAJOR AFFECTIVE DISORDER 7 
indi_pt, MAJOR DEPRESSIVE DISORDER ,OMIM:608118, MAJOR DEPRESSIVE DISORDER 
indi_pt, MAL DE MELEDA ,OMIM:608118, MAL DE MELEDA 
indi_pt," MALARIA, MILD, SUSCEPTIBILITY TO ",OMIM:608118," MALARIA, MILD, SUSCEPTIBILITY TO "
indi_pt," MALARIA, SUSCEPTIBILITY TO ",OMIM:608118," MALARIA, SUSCEPTIBILITY TO "
indi_pt, MALIGNANT HYPERTHERMIA ,OMIM:608118, MALIGNANT HYPERTHERMIA 
indi_pt, MALONYL-COA DECARBOXYLASE DEFICIENCY ,OMIM:608118, MALONYL-COA DECARBOXYLASE DEFICIENCY 
indi_pt," MANDIBULAR HYPOPLASIA, DEAFNESS, PROGEROID FEATURES, AND LIPODYSTROPHY SYNDROME ",OMIM:608118," MANDIBULAR HYPOPLASIA, DEAFNESS, PROGEROID FEATURES, AND LIPODYSTROPHY SYNDROME "
indi_pt, MANDIBULOACRAL DYSPLASIA WITH LIPODYSTROPHY ,OMIM:608118, MANDIBULOACRAL DYSPLASIA WITH LIPODYSTROPHY 
indi_pt, MANDIBULOFACIAL DYSOSTOSIS WITH ALOPECIA ,OMIM:608118, MANDIBULOFACIAL DYSOSTOSIS WITH ALOPECIA 
indi_pt," MANDIBULOFACIAL DYSOSTOSIS, GUION-ALMEIDA TYPE ",OMIM:608118," MANDIBULOFACIAL DYSOSTOSIS, GUION-ALMEIDA TYPE "
indi_pt, MANITOBA OCULOTRICHOANAL SYNDROME ,OMIM:608118, MANITOBA OCULOTRICHOANAL SYNDROME 
indi_pt," MANNOSIDOSIS, ALPHA B, LYSOSOMAL ",OMIM:608118," MANNOSIDOSIS, ALPHA B, LYSOSOMAL "
indi_pt," MANNOSIDOSIS, BETA A, LYSOSOMAL ",OMIM:608118," MANNOSIDOSIS, BETA A, LYSOSOMAL "
indi_pt, MAPLE SYRUP URINE DISEASE ,OMIM:608118, MAPLE SYRUP URINE DISEASE 
indi_pt, MARDEN-WALKER SYNDROME ,OMIM:608118, MARDEN-WALKER SYNDROME 
indi_pt, MARFAN LIPODYSTROPHY SYNDROME ,OMIM:608118, MARFAN LIPODYSTROPHY SYNDROME 
indi_pt, MARFAN SYNDROME ,OMIM:608118, MARFAN SYNDROME 
indi_pt, MARINESCO-SJOGREN SYNDROME ,OMIM:608118, MARINESCO-SJOGREN SYNDROME 
indi_pt, MARSHALL SYNDROME ,OMIM:608118, MARSHALL SYNDROME 
indi_pt, MARSHALL-SMITH SYNDROME ,OMIM:608118, MARSHALL-SMITH SYNDROME 
indi_pt, MARTSOLF SYNDROME ,OMIM:608118, MARTSOLF SYNDROME 
indi_pt, MASS SYNDROME ,OMIM:608118, MASS SYNDROME 
indi_pt, MAST CELL DISEASE ,OMIM:608118, MAST CELL DISEASE 
indi_pt," MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 1 ",OMIM:608118," MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 1 "
indi_pt," MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 10 ",OMIM:608118," MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 10 "
indi_pt," MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 11 ",OMIM:608118," MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 11 "
indi_pt," MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 13 ",OMIM:608118," MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 13 "
indi_pt," MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 14 ",OMIM:608118," MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 14 "
indi_pt," MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 2 ",OMIM:608118," MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 2 "
indi_pt," MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 3 ",OMIM:608118," MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 3 "
indi_pt," MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 4 ",OMIM:608118," MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 4 "
indi_pt," MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 6 ",OMIM:608118," MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 6 "
indi_pt," MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 7 ",OMIM:608118," MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 7 "
indi_pt," MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 8, WITH EXOCRINE DYSFUNCTION ",OMIM:608118," MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 8, WITH EXOCRINE DYSFUNCTION "
indi_pt," MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 9 ",OMIM:608118," MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 9 "
indi_pt, MCCUNE-ALBRIGHT SYNDROME ,OMIM:608118, MCCUNE-ALBRIGHT SYNDROME 
indi_pt, MCKUSICK-KAUFMAN SYNDROME ,OMIM:608118, MCKUSICK-KAUFMAN SYNDROME 
indi_pt, MCLEOD SYNDROME ,OMIM:608118, MCLEOD SYNDROME 
indi_pt, MEACHAM SYNDROME ,OMIM:608118, MEACHAM SYNDROME 
indi_pt, MECKEL SYNDROME ,OMIM:608118, MECKEL SYNDROME 
indi_pt, MECONIUM ILEUS ,OMIM:608118, MECONIUM ILEUS 
indi_pt, MEDULLARY CYSTIC KIDNEY DISEASE 1 ,OMIM:608118, MEDULLARY CYSTIC KIDNEY DISEASE 1 
indi_pt, MEDULLARY CYSTIC KIDNEY DISEASE 2 ,OMIM:608118, MEDULLARY CYSTIC KIDNEY DISEASE 2 
indi_pt, MEDULLOBLASTOMA ,OMIM:608118, MEDULLOBLASTOMA 
indi_pt, MEGALENCEPHALY-CAPILLARY MALFORMATION-POLYMICROGYRIA SYNDROME ,OMIM:608118, MEGALENCEPHALY-CAPILLARY MALFORMATION-POLYMICROGYRIA SYNDROME 
indi_pt, MEGALENCEPHALY-POLYMICROGYRIA-POLYDACTYLY-HYDROCEPHALUS SYNDROME ,OMIM:608118, MEGALENCEPHALY-POLYMICROGYRIA-POLYDACTYLY-HYDROCEPHALUS SYNDROME 
indi_pt, MEGALOBLASTIC ANEMIA 1 ,OMIM:608118, MEGALOBLASTIC ANEMIA 1 
indi_pt, MEGALOBLASTIC ANEMIA DUE TO DIHYDROFOLATE REDUCTASE DEFICIENCY ,OMIM:608118, MEGALOBLASTIC ANEMIA DUE TO DIHYDROFOLATE REDUCTASE DEFICIENCY 
indi_pt, MEGALOCORNEA ,OMIM:608118, MEGALOCORNEA 
indi_pt, MEIER-GORLIN SYNDROME ,OMIM:608118, MEIER-GORLIN SYNDROME 
indi_pt," MELANOCYTIC NEVUS SYNDROME, CONGENITAL ",OMIM:608118," MELANOCYTIC NEVUS SYNDROME, CONGENITAL "
indi_pt," MELANOMA, CUTANEOUS MALIGNANT ",OMIM:608118," MELANOMA, CUTANEOUS MALIGNANT "
indi_pt, MELANOMA-ASTROCYTOMA SYNDROME ,OMIM:608118, MELANOMA-ASTROCYTOMA SYNDROME 
indi_pt, MELANOMA-PANCREATIC CANCER SYNDROME ,OMIM:608118, MELANOMA-PANCREATIC CANCER SYNDROME 
indi_pt," MELANOSIS, NEUROCUTANEOUS ",OMIM:608118," MELANOSIS, NEUROCUTANEOUS "
indi_pt," MELIOIDOSIS, SUSCEPTIBILITY TO ",OMIM:608118," MELIOIDOSIS, SUSCEPTIBILITY TO "
indi_pt, MELNICK-NEEDLES SYNDROME ,OMIM:608118, MELNICK-NEEDLES SYNDROME 
indi_pt," MELORHEOSTOSIS, ISOLATED ",OMIM:608118," MELORHEOSTOSIS, ISOLATED "
indi_pt," MEMBRANOUS NEPHROPATHY, SUSCEPTIBILITY TO ",OMIM:608118," MEMBRANOUS NEPHROPATHY, SUSCEPTIBILITY TO "
indi_pt, MEMORY QUANTITATIVE TRAIT LOCUS ,OMIM:608118, MEMORY QUANTITATIVE TRAIT LOCUS 
indi_pt, MEND SYNDROME ,OMIM:608118, MEND SYNDROME 
indi_pt," MENINGIOMA, FAMILIAL, SUSCEPTIBILITY TO ",OMIM:608118," MENINGIOMA, FAMILIAL, SUSCEPTIBILITY TO "
indi_pt, MENKES DISEASE ,OMIM:608118, MENKES DISEASE 
indi_pt, MENTAL RETARDATION AND DISTINCTIVE FACIAL FEATURES WITH OR WITHOUT CARDIAC DEFECTS ,OMIM:608118, MENTAL RETARDATION AND DISTINCTIVE FACIAL FEATURES WITH OR WITHOUT CARDIAC DEFECTS 
indi_pt, MENTAL RETARDATION WITH LANGUAGE IMPAIRMENT AND WITH OR WITHOUT AUTISTIC FEATURES ,OMIM:608118, MENTAL RETARDATION WITH LANGUAGE IMPAIRMENT AND WITH OR WITHOUT AUTISTIC FEATURES 
indi_pt," MENTAL RETARDATION, ANTERIOR MAXILLARY PROTRUSION, AND STRABISMUS ",OMIM:608118," MENTAL RETARDATION, ANTERIOR MAXILLARY PROTRUSION, AND STRABISMUS "
indi_pt," MENTAL RETARDATION, AUTOSOMAL DOMINANT ",OMIM:608118," MENTAL RETARDATION, AUTOSOMAL DOMINANT "
indi_pt," MENTAL RETARDATION, AUTOSOMAL RECESSIVE ",OMIM:608118," MENTAL RETARDATION, AUTOSOMAL RECESSIVE "
indi_pt," MENTAL RETARDATION, ENTEROPATHY, DEAFNESS, PERIPHERAL NEUROPATHY, ICHTHYOSIS, AND KERATODERMA ",OMIM:608118," MENTAL RETARDATION, ENTEROPATHY, DEAFNESS, PERIPHERAL NEUROPATHY, ICHTHYOSIS, AND KERATODERMA "
indi_pt," MENTAL RETARDATION, FRA12A TYPE ",OMIM:608118," MENTAL RETARDATION, FRA12A TYPE "
indi_pt," MENTAL RETARDATION, NONSYNDROMIC, X-LINKED ",OMIM:608118," MENTAL RETARDATION, NONSYNDROMIC, X-LINKED "
indi_pt," MENTAL RETARDATION, TRUNCAL OBESITY, RETINAL DYSTROPHY, AND MICROPENIS SYNDROME ",OMIM:608118," MENTAL RETARDATION, TRUNCAL OBESITY, RETINAL DYSTROPHY, AND MICROPENIS SYNDROME "
indi_pt," MENTAL RETARDATION, X-LINKED SYNDROMIC ",OMIM:608118," MENTAL RETARDATION, X-LINKED SYNDROMIC "
indi_pt," MENTAL RETARDATION, X-LINKED, ASSOCIATED WITH FRAGILE SITE FRAXE ",OMIM:608118," MENTAL RETARDATION, X-LINKED, ASSOCIATED WITH FRAGILE SITE FRAXE "
indi_pt," MENTAL RETARDATION, X-LINKED, WITH CEREBELLAR HYPOPLASIA AND DISTINCTIVE FACIAL APPEARANCE ",OMIM:608118," MENTAL RETARDATION, X-LINKED, WITH CEREBELLAR HYPOPLASIA AND DISTINCTIVE FACIAL APPEARANCE "
indi_pt," MENTAL RETARDATION, X-LINKED, WITH PANHYPOPITUITARISM ",OMIM:608118," MENTAL RETARDATION, X-LINKED, WITH PANHYPOPITUITARISM "
indi_pt," MENTAL RETARDATION-HYPOTONIC FACIES SYNDROME, X-LINKED, 1 ",OMIM:608118," MENTAL RETARDATION-HYPOTONIC FACIES SYNDROME, X-LINKED, 1 "
indi_pt," MESOTHELIOMA, MALIGNANT ",OMIM:608118," MESOTHELIOMA, MALIGNANT "
indi_pt," METABOLIC ENCEPHALOMYOPATHIC CRISES, RECURRENT, WITH RHABDOMYOLYSIS, CARDIAC ARRHYTHMIAS, AND NEURODEGENERATION ",OMIM:608118," METABOLIC ENCEPHALOMYOPATHIC CRISES, RECURRENT, WITH RHABDOMYOLYSIS, CARDIAC ARRHYTHMIAS, AND NEURODEGENERATION "
indi_pt, METACARPAL 4-5 FUSION ,OMIM:608118, METACARPAL 4-5 FUSION 
indi_pt, METACHONDROMATOSIS ,OMIM:608118, METACHONDROMATOSIS 
indi_pt, METACHROMATIC LEUKODYSTROPHY ,OMIM:608118, METACHROMATIC LEUKODYSTROPHY 
indi_pt, METACHROMATIC LEUKODYSTROPHY DUE TO SAPOSIN B DEFICIENCY ,OMIM:608118, METACHROMATIC LEUKODYSTROPHY DUE TO SAPOSIN B DEFICIENCY 
indi_pt, METAPHYSEAL ANADYSPLASIA 2 ,OMIM:608118, METAPHYSEAL ANADYSPLASIA 2 
indi_pt," METAPHYSEAL CHONDRODYSPLASIA, JANSEN TYPE ",OMIM:608118," METAPHYSEAL CHONDRODYSPLASIA, JANSEN TYPE "
indi_pt," METAPHYSEAL CHONDRODYSPLASIA, SCHMID TYPE ",OMIM:608118," METAPHYSEAL CHONDRODYSPLASIA, SCHMID TYPE "
indi_pt, METAPHYSEAL DYSPLASIA WITH MAXILLARY HYPOPLASIA WITH OR WITHOUT BRACHYDACTYLY ,OMIM:608118, METAPHYSEAL DYSPLASIA WITH MAXILLARY HYPOPLASIA WITH OR WITHOUT BRACHYDACTYLY 
indi_pt, METAPHYSEAL DYSPLASIA WITHOUT HYPOTRICHOSIS ,OMIM:608118, METAPHYSEAL DYSPLASIA WITHOUT HYPOTRICHOSIS 
